group,seed,train_fraction,n_train,best_val_dice,best_epoch,stopped_early,dice_val_epoch5,dice_val_epoch10,dice_val_epoch15,dice_val_epoch20,dice_val_epoch25,dice_val_epoch30,dice_val_epoch35,dice_val_epoch40,dice_val_epoch45,dice_val_epoch50,dice_val_epoch55,dice_val_epoch60,dice_val_epoch65
B_enc1,42,0.1,100,0.5564117133617401,59,True,0.26327561866492033,0.3141201385296881,0.3916649427264929,0.42821404058486223,0.45543078519403934,0.4874717481434345,0.5069521823897958,0.5210087737068534,0.5299357306212187,0.5405259076505899,0.5268156165257096,0.5368905803188682,0.5386639926582575
B_enc1,42,0.25,250,0.6022686678916216,54,True,0.30568158393725753,0.46285051852464676,0.5142334243282676,0.5400955192744732,0.5313912434503436,0.5705468216910958,0.5698863081634045,0.5529586374759674,0.5786630911752582,0.5918312622234225,0.5950605440884829,0.5925852386280894,
B_enc1,42,0.5,501,0.6202844372019172,30,True,0.4442692371085286,0.524064265191555,0.5421201027929783,0.5612411675974727,0.6100685829296708,0.6202844372019172,0.6016736896708608,0.6067546652629972,,,,,
B_enc1,42,0.75,751,0.6326271099969745,31,True,0.5108822891488671,0.5654067844152451,0.5906905001029372,0.5712007470428944,0.6028458839282393,0.6287887319922447,0.6316892318427563,0.6223675571382046,,,,,
B_enc1,42,1.0,1002,0.65963114798069,52,True,0.4986799191683531,0.5720550995320082,0.6119736023247242,0.6051259338855743,0.6327380873262882,0.6168961320072412,0.637238061055541,0.6392436493188143,0.6477338094264269,0.6498684603720903,0.6550986412912607,0.6517702769488096,
