group,seed,train_fraction,n_train,best_val_dice,best_epoch,stopped_early,dice_val_epoch5,dice_val_epoch10,dice_val_epoch15,dice_val_epoch20,dice_val_epoch25,dice_val_epoch30,dice_val_epoch35,dice_val_epoch40,dice_val_epoch45,dice_val_epoch50
C_rand_enc1,42,0.1,65,0.8089514005751837,28,True,0.5437473810854412,0.7047807545888991,0.756526441801162,0.7828097428594317,0.8047188321749369,0.7941421298753648,0.8067127324285961,,,
C_rand_enc1,42,0.25,164,0.827943123522259,20,True,0.7446676946821666,0.8046947206769671,0.7920669203712827,0.827943123522259,0.823558006967817,0.8127190470695496,,,,
C_rand_enc1,42,0.5,329,0.8316469788551331,17,True,0.813818925902957,0.8225709455353873,0.8289921851385207,0.8210067919322422,0.8321302958897182,,,,,
C_rand_enc1,42,0.75,493,0.8542203420684451,43,True,0.813128303913843,0.806338179679144,0.8164435681842622,0.8161713055201939,0.8467821563993182,0.84846354950042,0.8443464296204704,0.8440832978203183,0.8547719745408922,0.8492312601634434
C_rand_enc1,42,1.0,658,0.8518045118876866,21,True,0.8106692944254194,0.8232084910074869,0.8253130685715449,0.8434245614778428,0.8472962663287208,0.8350741778101239,,,,
