group,seed,train_fraction,n_train,best_val_dice,best_epoch,stopped_early,dice_val_epoch5,dice_val_epoch10,dice_val_epoch15,dice_val_epoch20,dice_val_epoch25,dice_val_epoch30,dice_val_epoch35,dice_val_epoch40,dice_val_epoch45,dice_val_epoch50,dice_val_epoch55,dice_val_epoch60,dice_val_epoch65,dice_val_epoch70,dice_val_epoch75,dice_val_epoch80,dice_val_epoch85,dice_val_epoch90
B_enc1,42,0.1,65,0.7649986318179539,80,True,0.6095694644110543,0.691966502439408,0.7174565650167919,0.7241245110829672,0.743627769606454,0.7456074300266448,0.7496630208832877,0.7513601638021923,0.7561760970524379,0.7518919990176246,0.7601530097779774,0.7593089909780593,0.7594177212033953,0.7620900954519,0.7644594595545814,0.7649986318179539,0.7642253268332708,0.7639972226960319
B_enc1,42,0.25,164,0.7980883376938956,51,True,0.697446848664965,0.7417400706382025,0.7665531521751767,0.7552930627550397,0.7763314275514512,0.7811200192996434,0.7913802777017865,0.7925195183072772,0.7945492437907627,0.7966140309969584,0.7940429903212047,0.7939341721080598,,,,,,
B_enc1,42,0.5,329,0.8183031337601798,42,True,0.7486152847607931,0.7699171929132371,0.7887670255842663,0.7861426103682745,0.804288231191181,0.8031398625600905,0.8147171792529878,0.80397972038814,0.8156880594435192,0.8177398301306225,,,,,,,,
B_enc1,42,0.75,493,0.8274616400400797,41,True,0.7596682821001325,0.7975234985351562,0.8002531443323407,0.8047068062282744,0.8218208040509906,0.8211327195167542,0.8260588135038104,0.8155534068743387,0.8240108376457578,0.8247080984569731,,,,,,,,
B_enc1,42,1.0,658,0.8273785284587315,29,True,0.7660686458860125,0.7944712071191697,0.8032737459455218,0.8202301973388308,0.812811119215829,0.8200487125487554,0.8245705337751479,,,,,,,,,,,
