group,seed,train_fraction,n_train,best_val_dice,best_epoch,stopped_early,dice_val_epoch5,dice_val_epoch10,dice_val_epoch15,dice_val_epoch20,dice_val_epoch25,dice_val_epoch30,dice_val_epoch35,dice_val_epoch40,dice_val_epoch45,dice_val_epoch50,dice_val_epoch55,dice_val_epoch60,dice_val_epoch65,dice_val_epoch70,dice_val_epoch75,dice_val_epoch80
C_rand_enc1,42,0.1,100,0.5359370922669768,56,True,0.24151895288378,0.3142189714126289,0.38864760659635067,0.43337273225188255,0.44491722993552685,0.48829295113682747,0.4902982283383608,0.5006309654563665,0.4854331696406007,0.5237744078040123,0.5156546328216791,0.49568213522434235,0.5210662456229329,,,
C_rand_enc1,42,0.25,250,0.599180219694972,71,True,0.3073200909420848,0.4722116468474269,0.520665773190558,0.5394446682184935,0.5214373497292399,0.5496046654880047,0.5443943114951253,0.5693199317902327,0.5682230675593019,0.5955657130107284,0.5934692621231079,0.5871764970943332,0.5947075104340911,0.5928507195785642,0.594205598346889,0.582923348993063
C_rand_enc1,42,0.5,501,0.6191286090761423,30,True,0.48322660475969315,0.529754769988358,0.54599744733423,0.5614709416404366,0.6130730044096708,0.6191286090761423,0.5992808761075139,0.6168292984366417,,,,,,,,
C_rand_enc1,42,0.75,751,0.6381679372861981,31,True,0.46267159283161163,0.5367899993434548,0.5986627945676446,0.5753908855840564,0.5938762985169888,0.6274724313989282,0.633013654500246,0.6282539023086429,,,,,,,,
C_rand_enc1,42,1.0,1002,0.650573736988008,46,True,0.53424789942801,0.5622787130996585,0.6091985106468201,0.6046832241117954,0.635545832104981,0.6265414087101817,0.6362974289804697,0.642094511538744,0.6405003815889359,0.6433856151998043,0.6504725087434053,,,,,
