group,seed,train_fraction,n_train,best_val_dice,best_epoch,stopped_early,dice_val_epoch5,dice_val_epoch10,dice_val_epoch15,dice_val_epoch20,dice_val_epoch25,dice_val_epoch30,dice_val_epoch35,dice_val_epoch40
B_enc1,42,0.1,65,0.8091929157574972,28,True,0.5561449172950926,0.693079758258093,0.7609925780977521,0.7722723853020441,0.793460434391385,0.79327582745325,0.8040300380615961,
B_enc1,42,0.25,164,0.8257762278829303,20,True,0.7297364473342896,0.7908442417780558,0.7905342266673133,0.8257762278829303,0.820960175423395,0.8103368424233937,,
B_enc1,42,0.5,329,0.8354586902118865,17,True,0.7970093403543744,0.8085346761203948,0.8270173271497091,0.8202199141184489,0.8294841959362939,,,
B_enc1,42,0.75,493,0.8500993705931164,30,True,0.8168604118483407,0.8192862442561558,0.8129862490154448,0.8164830605189005,0.8469023136865526,0.8500993705931164,0.8421522265388852,0.8435529527210054
B_enc1,42,1.0,658,0.8535405851545788,23,True,0.8098009342239016,0.8255813689458937,0.8236339631534758,0.8387137566293988,0.8444047626994905,0.8329688849903288,,
